listing_id,name,description,neighborhood_overview,host_id,host_name,host_since,host_is_superhost,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
2889261,MAGICAL URBAN RETREAT sleep up to 5,"A perfect urban retreat, finished to an inspiring standard with easy access to Central London. This beautiful, stylish, architect designed 3 bedroom duplex apartment has just been completed and everything in it is brand new for your enjoyment.","A great area with a massive choice of shops on Finchley Road including O2 shopping centre around the corner with a large supermarket, massive bookshop, a cinema and an up market sports centre. Finchley Road itself has plenty of excellent pubs, restaurants/café/bars, delicatessens, greengrocers, etc",1616720,host_005,2012-01-17,t,Camden,51.5502,-0.18445,Entire serviced apartment,Entire home/apt,5,2.5,2.5 baths,3.0,3.0,"[""Toaster"", ""Coffee maker: Nespresso, pour-over coffee"", ""Room-darkening shades"", ""Shampoo"", ""Wifi"", ""Dishwasher"", ""Cleaning products"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""EV charger"", ""Extra pillows and blankets"", ""Kitchen"", ""Hot water"", ""Baking sheet"", ""Paid parking on premises"", ""Shower gel"", ""TV"", ""Bathtub"", ""Stove"", ""Clothing storage: closet"", ""Wine glasses"", ""Body soap"", ""Paid standalone high chair - available upon request"", ""Bed linens"", ""Baby bath"", ""Portable fans"", ""Microwave"", ""Private entrance"", ""Private patio or balcony"", ""Essentials"", ""Paid street parking off premises"", ""Freezer"", ""Washer"", ""Iron"", ""Host greets you"", ""Refrigerator"", ""Hangers"", ""Cleaning available during stay"", ""Dryer"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Carbon monoxide alarm"", ""Coffee"", ""Paid crib - available upon request"", ""Smoke alarm"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Dining table"", ""Ethernet connection"", ""Conditioner"", ""Drying rack for clothing"", ""Oven""]",$260.00,1,730,19,27,43,123,99,12,1,2014-08-10,2024-02-26,4.87,4.9,4.93,4.93,4.97,4.69,4.72,f,15,15,0,0,0.85
3185531,2 Bed Apartment in Regents Park,Cosy newly refurbished 2 bedroom apartment on the ground floor of a small block of flats 1 min walk to Regent’s Park and 7 mins walk to St. John’s Wood station .<br /><br /><br /><br />The apartment itself is practical and in a great location. St. John’s Wood is a safe and affluent area on the edge of central London where you have the quiet village feel on the surrounding streets while Central London is only 15 mins away by underground train .,Not provided,16149749,host_007,2014-05-29,t,Westminster,51.53328,-0.168,Entire serviced apartment,Entire home/apt,2,,1 bath,2.0,,"[""Cleaning products"", ""Host greets you"", ""Oven"", ""Smoke alarm"", ""Hair dryer"", ""Bed linens"", ""Heating"", ""Kitchen"", ""Dishes and silverware"", ""Stove"", ""Washer"", ""Microwave"", ""Hot water"", ""Cooking basics"", ""Refrigerator"", ""TV with standard cable"", ""Wifi"", ""Essentials""]",,3,28,0,0,0,0,50,11,0,2017-05-02,2023-09-10,4.48,4.76,4.48,4.7,4.7,4.78,4.56,f,1,1,0,0,0.6
3237695,Light spacious 1 bedroom flat,"Light quite & spacious 1 bedroom flat set off the road. Lounge with dining area Virgin & HD TV, fully fitted kitchen.  Double glazing & central heating. 10 minutes to Brixton underground by bus then 10 mins by tube to central London. Brixton has many bars & restaurants including the Brixton Village & market.",I love that I am so central to London but where I live is on a hill so the air is clean and it is very quiet. I have lots of parks near by and ever changing Brixton has new restaurants and shops opening all the time.,6461659,host_008,2013-05-19,f,Lambeth,51.44674,-0.12012,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Toaster"", ""Room-darkening shades"", ""Shampoo"", ""Wifi"", ""Cleaning products"", ""Clothing storage: closet, wardrobe, and dresser"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""Kitchen"", ""Hot water"", ""Baking sheet"", ""Bathtub"", ""Stove"", ""Wine glasses"", ""Free street parking"", ""Body soap"", ""Bed linens"", ""Microwave"", ""Essentials"", ""Freezer"", ""Washer"", ""Coffee maker"", ""Iron"", ""Host greets you"", ""TV with standard cable"", ""Refrigerator"", ""Hangers"", ""Cleaning available during stay"", ""Carbon monoxide alarm"", ""Coffee"", ""Smoke alarm"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Dining table"", ""Drying rack for clothing"", ""Oven"", ""Books and reading material""]",$80.00,5,150,3,30,43,43,60,10,0,2015-08-29,2023-12-22,4.6,4.78,4.66,4.93,4.85,4.58,4.63,f,1,1,0,0,0.58
3366378,Professionally Cleaned Bright Aircon Apt Earls Ct.,"This wonderful bright apartment with aircon, is very conveniently located for exploring London. With a high standard of modern fixtures and fittings, low voltage lighting throughout and offers a high standard of decor and stylish design. High speed wifi, Netflix and Prime. For a maximum of two people only at all times, no pets, no guests, no smoking and no parties allowed. This is a private apartment not a hotel.<br /><br />https://vimeo.com/user15004257/download/507512967/b77fbc135d","A good selection of local bars and restaurants from Thai, Japanese to Italians and several supermarkets some 24 hours. There are many museums locally including the Science, Natural History Museums and the Victoria & Albert Museum, all within walking distance.",3546535,host_009,2012-09-12,f,Kensington and Chelsea,51.48868,-0.19507,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Central heating"", ""Siemens refrigerator"", ""City skyline view"", ""Toaster"", ""Neff stainless steel gas stove"", ""Central air conditioning"", ""Cooking basics"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Kitchen"", ""Courtyard view"", ""Dedicated workspace"", ""Coffee maker"", ""Free dryer \u2013 In unit"", ""Radiant heating"", ""Free washer \u2013 In unit"", ""Garden view"", ""Shower gel"", ""Dishes and silverware"", ""Room-darkening shades"", ""Park view"", ""Hangers"", ""Paid street parking off premises"", ""Iron"", ""Smoke alarm"", ""50\"" HDTV with Netflix, Amazon Prime Video"", ""Security cameras on property"", ""Cleaning products"", ""Luggage dropoff allowed"", ""Self check-in"", ""Bed linens"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Neff stainless steel oven"", ""Smart lock"", ""Microwave"", ""Shampoo"", ""Hot water"", ""Dishwasher""]",$195.00,4,1125,0,0,0,0,33,0,0,2014-09-29,2021-08-08,4.73,4.76,4.85,4.63,4.88,4.81,4.63,f,3,3,0,0,0.29
3815102,Modern 1 bedroom apartments near Tower of London,River House is a private block of apartments in the heart of The City close to the London Tower and the river Thames.  These comfortable apartments are ideally located for work and easy access to London’s greatest tourist attractions.<br />1st Floor apartment,Not provided,9063235,host_010,2013-09-26,f,City of London,51.51247,-0.07438,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Dryer"", ""Carbon monoxide alarm"", ""Lockbox"", ""Essentials"", ""Shampoo"", ""TV"", ""Wifi"", ""Washer"", ""Smoke alarm"", ""Self check-in"", ""Refrigerator"", ""Elevator"", ""Dishes and silverware"", ""Iron"", ""Hair dryer"", ""Heating"", ""Kitchen"", ""Hangers"", ""Microwave""]",$170.00,3,1125,21,38,38,38,8,0,0,2018-12-07,2021-06-21,4.38,4.38,4.5,4.5,4.5,4.75,4.5,t,101,101,0,0,0.12
3815188,Two bedroom two bathroom apartment in Wimbledon,"Welcome home to The Courtyard by Roomspace. This attractive development of one and two bedroom spacious apartments is located in the heart of Wimbledon town centre. All of these generously-sized modern apartments benefit from balconies or terraces, several of which overlook the tranquil Courtyard gardens. These apartments look and feel modern and luxurious. Unlimited high speed internet is supplied.",Not provided,9063235,host_010,2013-09-26,f,Merton,51.42045,-0.2082,Entire serviced apartment,Entire home/apt,4,2.0,2 baths,2.0,4.0,"[""Dryer"", ""Carbon monoxide alarm"", ""Essentials"", ""Shampoo"", ""TV"", ""Wifi"", ""Washer"", ""Smoke alarm"", ""First aid kit"", ""Elevator"", ""Iron"", ""Hair dryer"", ""Heating"", ""Kitchen"", ""Hangers""]",$190.00,3,1125,11,11,11,11,6,4,0,2016-10-02,2024-01-30,4.5,4.67,5.0,5.0,4.5,4.83,4.33,t,101,101,0,0,0.07
4321756,Large 1 bedroom 2 bath apartment with dock views.,"A beautifully presented 1 bedroom with ensuite and full guest bathroom  within a portered luxury block. Brand new modern furnishings throughout, including Plasma TV, Modern  furniture. Entry system, Full CCTV security throughout  the block. Several lifts.",We are the Closest residential building to canary wharf with less than 3 minutes walk to the station and canary wharf shopping centre.,5262292,host_011,2013-02-28,t,Tower Hamlets,51.50064,-0.01786,Entire serviced apartment,Entire home/apt,2,2.0,2 baths,1.0,1.0,"[""Gym"", ""Room-darkening shades"", ""Shampoo"", ""Rice maker"", ""Waterfront"", ""Wifi"", ""Dishwasher"", ""Dishes and silverware"", ""Hot water kettle"", ""Exercise equipment"", ""Heating"", ""EV charger"", ""Extra pillows and blankets"", ""Kitchen"", ""Hot water"", ""Blender"", ""Shower gel"", ""Bathtub"", ""Clothing storage"", ""Stove"", ""Wine glasses"", ""Free street parking"", ""Bed linens"", ""Single level home"", ""Free parking on premises"", ""47\"" HDTV with Amazon Prime Video, standard cable, Netflix"", ""Breakfast"", ""Microwave"", ""Central air conditioning"", ""Essentials"", ""Freezer"", ""Washer"", ""Coffee maker"", ""Elevator"", ""Iron"", ""Host greets you"", ""Refrigerator"", ""Shared pool"", ""Hangers"", ""Patio or balcony"", ""Dryer"", ""Pets allowed"", ""Coffee"", ""Smoke alarm"", ""Long term stays allowed"", ""First aid kit"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Dining table"", ""Ethernet connection"", ""Conditioner"", ""Drying rack for clothing"", ""Oven""]",$286.00,4,30,9,9,9,47,19,4,1,2015-04-24,2024-02-25,4.95,4.84,4.79,5.0,4.95,4.89,4.89,t,3,3,0,0,0.18
5135487,Cozy 1 bedroom Chelsea flat!,Our comfortable & cozy 1 bedroom flat is located in Chelsea within only 10 minutes' walk to the South Kensington tube station. It is on the third floor. No lift. The bathroom has low ceiling so only bath can be used.,"The fashionable and funky King's Road is within 5 minutes walk. It has a great variety of shops, from Peter Jones department store and international fashion in the recently built Duke of York’s Square, all at the Sloane Square end, to more independent shops towards World's End. <br /><br />High Street Kensington is also within easy access. <br /><br />The nearest tube station is South Kensington which is on Circle, District and Piccadilly line. It is also very easy to reach from Heathrow, 45 minutes on Piccadilly line.",21475494,host_012,2014-09-18,f,Kensington and Chelsea,51.4896,-0.17712,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Toaster"", ""Stainless steel single oven"", ""Mini fridge"", ""Coffee maker: french press"", ""Wifi"", ""Cleaning products"", ""Fire extinguisher"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""Self check-in"", ""Extra pillows and blankets"", ""Kitchen"", ""Hot water"", ""TV"", ""Clothing storage: closet"", ""Wine glasses"", ""Bed linens"", ""Microwave"", ""Lockbox"", ""Essentials"", ""Freezer"", ""Iron"", ""Refrigerator"", ""Hangers"", ""Carbon monoxide alarm"", ""Coffee"", ""Smoke alarm"", ""Long term stays allowed"", ""Electric stove"", ""First aid kit"", ""Cooking basics"", ""Hair dryer"", ""Dining table"", ""Drying rack for clothing"", ""Free washer \u2013 In unit""]",$126.00,3,1125,20,28,54,138,87,27,0,2015-02-15,2023-11-27,4.63,4.84,4.78,4.89,4.59,4.9,4.59,f,6,6,0,0,0.79
5843437,Spacious One Bedroom Flat in Canary Wharf,"Our serviced apartments are designed to the highest standards with unique and stylish furniture, equipped with modern kitchens, inviting living rooms and spacious bedrooms with comfy queen-sized beds and luxury bed linen. In addition to this, Discovery Dock offers a 24-hour concierge desk. All units come with free WiFi, flat-screen TVs, comfort cooling systems and fully furnished kitchens (including dishwashers and washing machines), as well as lavish toiletries.","The financial hub of London, Canary Wharf is a modern district located in the east of the city. Housing some of London’s most iconic and attractive skyscrapers, Canary Wharf is a popular district for corporate travelers working in the surrounding area. Although Canary Wharf is synonymous with big business and capital, the district features ample entertainment options for guests. Canary Wharf offers cultural activities, such as the Dockland Museum and an abundance of public art, in addition to retail, dining and drinking options.",54987,host_013,2009-11-17,f,Tower Hamlets,51.50168,-0.02068,Entire serviced apartment,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Toaster"", ""Crib"", ""Room-darkening shades"", ""Shampoo"", ""Wifi"", ""Dishwasher"", ""Cleaning products"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""Self check-in"", ""Extra pillows and blankets"", ""Kitchen"", ""Hot water"", ""Shower gel"", ""Stove"", ""Clothing storage: closet"", ""Wine glasses"", ""Body soap"", ""Babysitter recommendations"", ""Bed linens"", ""Portable fans"", ""Microwave"", ""Private entrance"", ""Lockbox"", ""Essentials"", ""Washer"", ""Coffee maker"", ""Elevator"", ""Iron"", ""42\"" TV with standard cable"", ""Refrigerator"", ""Hangers"", ""Cleaning available during stay"", ""Dryer"", ""Carbon monoxide alarm"", ""Coffee"", ""Smoke alarm"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Dining table"", ""Conditioner"", ""Oven""]",$241.00,30,1125,0,19,42,132,12,1,0,2015-10-29,2023-03-31,4.25,3.83,4.67,4.5,4.42,4.58,4.42,t,55,55,0,0,0.12
5976865,STUNNING BRAND NEW APARTMENT,"This apartment is newly modernised and architect designed - it oozes style and sophistication. UNLIMITED WI-FI, fully equipped kitchen with large dining table, underfloor heating throughout, double glazing, flat screen 46"" TV, lovely garden views.","GREAT LOCATION - Situated in a lovely Queen's Park area, convenient for the bars, restaurants, park and farmer's market, the apartment makes an ideal base from which to visit London's attractions (London Zoo, Regent's Park, Madame Tussaud's, British Museum, Trafalgar Square, London Eye, Shard, Tower Of London etc), shops (West End, Harrods, Westfield, Stratford, etc), and culture (theatres, galleries, South Bank and cinemas).",1616720,host_005,2012-01-17,t,Brent,51.53818,-0.2085,Entire serviced apartment,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Toaster"", ""Coffee maker: Nespresso, pour-over coffee"", ""Room-darkening shades"", ""Shampoo"", ""Wifi"", ""Dishwasher"", ""Cleaning products"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""EV charger"", ""Extra pillows and blankets"", ""Kitchen"", ""Hot water"", ""Baking sheet"", ""Paid parking on premises"", ""Shower gel"", ""Laundromat nearby"", ""TV"", ""Bathtub"", ""Stove"", ""Clothing storage: closet"", ""Wine glasses"", ""Body soap"", ""Paid standalone high chair - available upon request"", ""Bed linens"", ""Single level home"", ""Portable fans"", ""Microwave"", ""Private entrance"", ""Essentials"", ""Paid street parking off premises"", ""Freezer"", ""Baby bath - available upon request"", ""Washer"", ""Iron"", ""Host greets you"", ""Refrigerator"", ""Hangers"", ""Cleaning available during stay"", ""Dryer"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Carbon monoxide alarm"", ""Coffee"", ""Paid crib - available upon request"", ""Smoke alarm"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Dining table"", ""Ethernet connection"", ""Conditioner"", ""Drying rack for clothing"", ""Oven"", ""Books and reading material""]",$248.00,1,1125,22,34,53,133,91,6,0,2015-07-04,2023-12-20,4.92,4.91,4.84,4.97,4.95,4.85,4.64,f,15,15,0,0,0.86
6076915,Standard Studio,Teddington Lodge - Standard Studio<br />26m² approx.<br />Sleeps up to 2 people; can be configured with 1 super-king bed (6ft wide) or 2 single beds (3ft wide)<br /><br />All studio apartments include:<br />Kitchen facilities<br />En-suite bathroom with water softening<br />Superfast fibre broadband (wifi & ethernet)<br />50-inch 4K Ultra HD Smart TV<br />Sky TV including Sky Sports & Sky Cinema<br />Free to use laundry facilities<br />Parking on site (subject to availability)<br />Weekly housekeeping,"Teddington is a suburb in south-west London in the London Borough of Richmond upon Thames. In 2021, Teddington was named as the best place to live in London by The Sunday Times. It’s easy to take the train into central London from Teddington station. There’s so much to enjoy and see locally with an abundance of scenic attractions in and around this popular destination.",31401931,host_014,2015-04-17,f,Richmond upon Thames,51.42814254760742,-0.3415000140666961,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Toaster"", ""Clothing storage: closet and dresser"", ""Room-darkening shades"", ""Shampoo"", ""Wifi"", ""Shared backyard \u2013 Not fully fenced"", ""Fire extinguisher"", ""Dishes and silverware"", ""Hot water kettle"", ""EV charger"", ""Self check-in"", ""Kitchen"", ""Hot water"", ""In seperate communal room stainless steel oven"", ""Shower gel"", ""40\"" HDTV with premium cable, standard cable"", ""Laundromat nearby"", ""Wine glasses"", ""Free street parking"", ""Central heating"", ""Bed linens"", ""Free parking on premises"", ""Portable fans"", ""Microwave"", ""Essentials"", ""Free dryer \u2013 In building"", ""2 ring Induction Hob induction stove"", ""Freezer"", ""Iron"", ""Zanussi refrigerator"", ""Hangers"", ""Smart lock"", ""Carbon monoxide alarm"", ""Free washer \u2013 In building"", ""Smoke alarm"", ""Long term stays allowed"", ""First aid kit"", ""Dedicated workspace"", ""Hair dryer"", ""Dining table"", ""Ethernet connection""]",$126.00,1,365,30,60,90,346,48,7,0,2015-05-10,2024-01-03,4.9,4.96,4.88,4.94,4.96,4.9,4.69,f,2,2,0,0,0.44
6488364,Two Bedroom with a balcony located near tube/DLR,"This Canary Wharf residence is located within a secure and gated development, The apt has been finished to the highest standards and will surely offer you and your family a perfect stay whilst you visit this wonderful City either on holiday or business.",Not provided,21083998,host_015,2014-09-08,f,Tower Hamlets,51.5012501,-0.0181403,Entire serviced apartment,Entire home/apt,4,,2 baths,2.0,,"[""Elevator"", ""Heating"", ""Washer"", ""Paid parking on premises"", ""Refrigerator"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Carbon monoxide alarm"", ""Waterfront"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Stove"", ""Patio or balcony"", ""Coffee maker"", ""Host greets you"", ""Bathtub"", ""Dishes and silverware"", ""Private entrance"", ""Hangers"", ""Iron"", ""Hot water"", ""Oven"", ""Fire extinguisher"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Smoke alarm"", ""Dishwasher""]",,3,1125,29,59,89,364,12,0,0,2015-11-02,2018-09-15,4.5,4.25,4.42,4.5,4.58,4.58,4.08,f,28,28,0,0,0.12
6758044,One bedroom apartment in the heart of Sutton,"Welcome home to Nouvelle House by Roomspace. This smart development of one and two bedroom apartments in the heart of Sutton is finished to  exceptional standards. Bright living areas and quality kitchens and bathrooms, plus open-plan living areas, making these apartments the perfect place to relax and unwind or to entertain friends. Unlimited high speed internet connectivity ensures these apartments are the perfect place to connect for work or to relax and unwind. Once a week housekeeping",Not provided,9063235,host_010,2013-09-26,f,Sutton,51.36164,-0.18834,Entire serviced apartment,Entire home/apt,2,,1 bath,1.0,,"[""Self check-in"", ""Hair dryer"", ""Heating"", ""Kitchen"", ""TV"", ""Washer"", ""Lockbox"", ""Iron"", ""Wifi"", ""Essentials""]",,3,1125,0,0,0,0,3,1,0,2016-11-11,2023-05-17,3.0,3.67,4.33,4.0,3.67,4.0,3.33,t,101,101,0,0,0.03
6759342,One bedroom apartment in the heart of Richmond,"Welcome home to The Quadrant by Roomspace. This development of one and two bedroom stylish apartments is located in the heart of Richmond. Every apartment has luxurious bathrooms and modern kitchens. Some of these apartments benefit from a private terrace, whilst others enjoy views of the hustle and bustle of Richmond. Unlimited high speed internet connectivity and a Bluetooth-enabled speaker system ensure these apartments are the perfect place to connect for work or to relax and unwind.",Not provided,9063235,host_010,2013-09-26,f,Richmond upon Thames,51.46178,-0.30352,Entire serviced apartment,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Dryer"", ""Lockbox"", ""Essentials"", ""Shampoo"", ""TV"", ""Wifi"", ""Washer"", ""Self check-in"", ""Iron"", ""Hair dryer"", ""Heating"", ""Kitchen"", ""Hangers""]",$206.00,3,1125,20,20,20,20,0,0,0,,,,,,,,,,t,101,101,0,0,
7268962,THE BROMPTONS,"The Bromptons is the ideal location when visiting London. This 2 bedroom basement apartment is located in a quiet street just off the Brompton road, one of London's trendiest quarters with lots of cafes, bars and restaurants.",Not provided,12049206,host_016,2014-02-08,f,Kensington and Chelsea,51.48925,-0.18289,Entire serviced apartment,Entire home/apt,5,1.5,1.5 baths,2.0,0.0,"[""Shampoo"", ""Wifi"", ""Fire extinguisher"", ""Dishes and silverware"", ""Heating"", ""High chair"", ""Kitchen"", ""Hot water"", ""Paid parking on premises"", ""TV"", ""Backyard"", ""Stove"", ""Pack \u2019n play/Travel crib"", ""Microwave"", ""Essentials"", ""Washer"", ""Coffee maker"", ""Iron"", ""Host greets you"", ""Refrigerator"", ""Hangers"", ""Patio or balcony"", ""Dryer"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Long term stays allowed"", ""First aid kit"", ""Hair dryer""]",$350.00,10,1125,21,45,60,299,46,2,0,2015-09-26,2023-07-16,4.72,4.87,4.83,4.85,4.89,4.98,4.67,f,3,3,0,0,0.45
7928024,Elegant Luxury suite,"A stunning 100m2 apartment located with Craven House. Just moments from historic Hampton Court Palace, the Court suite has stunning views over Bushy Park.<br />The apartment is beautifully furnished and equipped, with a family kitchen, spacious lounge (2 sofa beds), huge master bedroom and elegant bathroom. The apartment is fully serviced with car parking and internet included.",Hampton Court Palace is a must visit.,439154,host_001,2011-03-13,f,Richmond upon Thames,51.40513,-0.34184,Entire serviced apartment,Entire home/apt,4,1.0,1 bath,1.0,5.0,"[""Toaster"", ""Crib"", ""Shampoo"", ""Park view"", ""Wifi"", ""Dishwasher"", ""Cleaning products"", ""Clothing storage: closet, wardrobe, and dresser"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Hot water kettle"", ""Exercise equipment"", ""Heating"", ""Free dryer \u2013 In unit"", ""Extra pillows and blankets"", ""High chair"", ""Hot water"", ""Kitchen"", ""Coffee maker: french press, Nespresso"", ""Baking sheet"", ""EV charger"", ""Shower gel"", ""Children\u2019s dinnerware"", ""Laundromat nearby"", ""Shared backyard \u2013 Fully fenced"", ""Wine glasses"", ""Body soap"", ""Babysitter recommendations"", ""Bed linens"", ""Pack \u2019n play/Travel crib"", ""Free parking on premises"", ""Baby bath"", ""Single level home"", ""Portable fans"", ""Microwave"", ""Private entrance"", ""Private patio or balcony"", ""Lockbox"", ""Essentials"", ""Safe"", ""Freezer"", ""Hair dryer"", ""Self check-in"", ""Iron"", ""Refrigerator"", ""Hangers"", ""Books and reading material"", ""Carbon monoxide alarm"", ""Coffee"", ""Smoke alarm"", ""Long term stays allowed"", ""First aid kit"", ""Dedicated workspace"", ""Cooking basics"", ""Children\u2019s books and toys"", ""45\"" HDTV with standard cable"", ""Dining table"", ""Ethernet connection"", ""Conditioner"", ""Drying rack for clothing"", ""Oven"", ""Free washer \u2013 In unit""]",$280.00,3,500,30,60,90,357,4,1,0,2017-01-08,2023-07-16,4.75,5.0,5.0,5.0,4.75,5.0,4.75,t,5,5,0,0,0.05
7928327,Stunning luxury suite apartment.,"A spacious 100m2 apartment located within Craven House, this top floor apartment is well appointed with a large lounge (with sofa beds), lovely master bedroom with twin or double bed, depending on requirement and a beautiful roof terrace over looking Bushy Park. This apartment has a cosy woodland feel, and is beautifully furnished and equipped to the highest standard.",Historic Hampton Court Palace on your door step and we over look Royal Bushy park !,439154,host_001,2011-03-13,f,Richmond upon Thames,51.40691,-0.34026,Entire serviced apartment,Entire home/apt,4,1.0,1 bath,1.0,3.0,"[""Toaster"", ""Crib"", ""Shampoo"", ""Park view"", ""Wifi"", ""Dishwasher"", ""Cleaning products"", ""Clothing storage: closet, wardrobe, and dresser"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Hot water kettle"", ""Exercise equipment"", ""Heating"", ""Free dryer \u2013 In unit"", ""Extra pillows and blankets"", ""High chair"", ""Hot water"", ""Kitchen"", ""Coffee maker: french press, Nespresso"", ""Baking sheet"", ""EV charger"", ""Shower gel"", ""Bathtub"", ""Shared backyard \u2013 Fully fenced"", ""32\"" HDTV with standard cable, DVD player"", ""Wine glasses"", ""Body soap"", ""Indoor fireplace"", ""Bed linens"", ""Pack \u2019n play/Travel crib"", ""Free parking on premises"", ""Baby bath"", ""Single level home"", ""Portable fans"", ""Microwave"", ""Private entrance"", ""Private patio or balcony"", ""Lockbox"", ""Essentials"", ""Outdoor furniture"", ""Safe"", ""Freezer"", ""Self check-in"", ""Iron"", ""Refrigerator"", ""Hangers"", ""Books and reading material"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Coffee"", ""Smoke alarm"", ""Long term stays allowed"", ""First aid kit"", ""Dedicated workspace"", ""Cooking basics"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Dining table"", ""Ethernet connection"", ""Conditioner"", ""Drying rack for clothing"", ""Oven"", ""Free washer \u2013 In unit""]",$280.00,3,730,30,60,90,346,4,0,0,2016-12-12,2021-06-03,4.25,5.0,5.0,4.75,4.25,5.0,4.75,t,5,5,0,0,0.05
7928480,Stunning luxury family suite apartment,"A stunning family suite located within Craven House. This amazing apartment has  views over Bushy Park. A modern spacious lounge kitchen leads through to an impressive bedroom with a Ralph Lauren emperor size bed. This follows onto a smaller bedroom, ideal for children and a modern and elegant bathroom. Use of a secure courtyard garden.Fully serviced weekly.Internet and carparking included in the rate. Pets welcome  at a charge of £15 per night plus vat with a £500 security deposit.",Local village feel with easy reach of central London.,439154,host_001,2011-03-13,f,Richmond upon Thames,51.40694,-0.34039,Entire serviced apartment,Entire home/apt,4,1.5,1.5 baths,2.0,2.0,"[""Toaster"", ""Crib"", ""Baby safety gates"", ""Bosch electric stove"", ""Shampoo"", ""Park view"", ""Wifi"", ""Dishwasher"", ""Cleaning products"", ""Clothing storage: closet, wardrobe, and dresser"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Hot water kettle"", ""Exercise equipment"", ""Heating"", ""Free dryer \u2013 In unit"", ""Extra pillows and blankets"", ""High chair"", ""Hot water"", ""Kitchen"", ""Coffee maker: french press, Nespresso"", ""Baking sheet"", ""EV charger"", ""Shower gel"", ""Laundromat nearby"", ""Bathtub"", ""Wine glasses"", ""Body soap"", ""Indoor fireplace"", ""Babysitter recommendations"", ""Bed linens"", ""Pack \u2019n play/Travel crib"", ""Free parking on premises"", ""Baby bath"", ""Portable fans"", ""Microwave"", ""Private entrance"", ""Private patio or balcony"", ""Lockbox"", ""Essentials"", ""Outdoor furniture"", ""Safe"", ""Freezer"", ""Hair dryer"", ""Self check-in"", ""Iron"", ""Refrigerator"", ""Hangers"", ""Books and reading material"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Coffee"", ""Smoke alarm"", ""Long term stays allowed"", ""First aid kit"", ""Dedicated workspace"", ""Cooking basics"", ""Private backyard \u2013 Fully fenced"", ""Outlet covers"", ""Children\u2019s books and toys"", ""45\"" HDTV with standard cable"", ""Dining table"", ""Ethernet connection"", ""Conditioner"", ""Drying rack for clothing"", ""Oven"", ""Free washer \u2013 In unit""]",$320.00,3,1125,14,44,63,331,5,3,0,2022-07-10,2024-02-16,5.0,5.0,5.0,5.0,5.0,5.0,4.8,t,5,5,0,0,0.24
